#separator:tab
#html:true
"Required Inspections
<ul>
<li>A - <span class=""cloze"" data-cloze=""Annual"" data-ordinal=""1"">[...]</span></li>
<li>1 - <span class=""cloze-inactive"" data-ordinal=""2"">100 hour</span></li>
<li>T - <span class=""cloze-inactive"" data-ordinal=""3"">Transponder</span></li>
<li>A - <span class=""cloze-inactive"" data-ordinal=""4"">Altimeter</span></li>
<li>P - <span class=""cloze-inactive"" data-ordinal=""5"">Pitot-static</span></li>
<li>E - <span class=""cloze-inactive"" data-ordinal=""6"">ELT</span></li><li><span class=""cloze-inactive"" data-ordinal=""7"">50-hour oil change</span></li><li><span class=""cloze-inactive"" data-ordinal=""8"">Preflight</span></li>
</ul>"	"Required Inspections
<ul>
<li>A - <span class=""cloze"" data-ordinal=""1"">Annual</span></li>
<li>1 - <span class=""cloze-inactive"" data-ordinal=""2"">100 hour</span></li>
<li>T - <span class=""cloze-inactive"" data-ordinal=""3"">Transponder</span></li>
<li>A - <span class=""cloze-inactive"" data-ordinal=""4"">Altimeter</span></li>
<li>P - <span class=""cloze-inactive"" data-ordinal=""5"">Pitot-static</span></li>
<li>E - <span class=""cloze-inactive"" data-ordinal=""6"">ELT</span></li><li><span class=""cloze-inactive"" data-ordinal=""7"">50-hour oil change</span></li><li><span class=""cloze-inactive"" data-ordinal=""8"">Preflight</span></li>
</ul><br>
"
"Mandatory IFR Reports<div><br /></div><div>M -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Missed Approach</span></div><div>A - <span class=""cloze-inactive"" data-ordinal=""2"">Airspeed changes</span> greater than 10kts or 5%</div><div>R - <span class=""cloze-inactive"" data-ordinal=""3"">Reaching a holding fix</span>, time and altitude</div><div>V - <span class=""cloze-inactive"" data-ordinal=""4"">VFR</span> on top</div><div>E - <span class=""cloze-inactive"" data-ordinal=""5"">ETA</span> change</div><div>L - <span class=""cloze-inactive"" data-ordinal=""6"">Leaving a holding fix</span></div><div>O - <span class=""cloze-inactive"" data-ordinal=""7"">Outer Marker</span> inbound</div><div>U - <span class=""cloze-inactive"" data-ordinal=""8"">Unforecast weather</span></div><div>S - <span class=""cloze"" data-cloze=""Safety&#x20;of&#x20;flight&#x20;information"" data-ordinal=""9"">[...]</span></div><div><br /></div><div>V - <span class=""cloze-inactive"" data-ordinal=""10"">Vacating</span> previously <span class=""cloze-inactive"" data-ordinal=""15"">assigned altitude</span></div><div>F - <span class=""cloze-inactive"" data-ordinal=""11"">Final Approach Fix</span> <span class=""cloze-inactive"" data-ordinal=""16"">inbound</span></div><div>R - <span class=""cloze-inactive"" data-ordinal=""12"">Radio navigation failure</span></div><div><br /></div><div>C - <span class=""cloze-inactive"" data-ordinal=""13"">Compulsory</span> <span class=""cloze-inactive"" data-ordinal=""17"">reporting points</span></div><div>500 - <span class=""cloze-inactive"" data-ordinal=""14"">Unable to climb or descend 500 fpm</span></div>"	"Mandatory IFR Reports<div><br /></div><div>M -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Missed Approach</span></div><div>A - <span class=""cloze-inactive"" data-ordinal=""2"">Airspeed changes</span> greater than 10kts or 5%</div><div>R - <span class=""cloze-inactive"" data-ordinal=""3"">Reaching a holding fix</span>, time and altitude</div><div>V - <span class=""cloze-inactive"" data-ordinal=""4"">VFR</span> on top</div><div>E - <span class=""cloze-inactive"" data-ordinal=""5"">ETA</span> change</div><div>L - <span class=""cloze-inactive"" data-ordinal=""6"">Leaving a holding fix</span></div><div>O - <span class=""cloze-inactive"" data-ordinal=""7"">Outer Marker</span> inbound</div><div>U - <span class=""cloze-inactive"" data-ordinal=""8"">Unforecast weather</span></div><div>S - <span class=""cloze"" data-ordinal=""9"">Safety of flight information</span></div><div><br /></div><div>V - <span class=""cloze-inactive"" data-ordinal=""10"">Vacating</span> previously <span class=""cloze-inactive"" data-ordinal=""15"">assigned altitude</span></div><div>F - <span class=""cloze-inactive"" data-ordinal=""11"">Final Approach Fix</span> <span class=""cloze-inactive"" data-ordinal=""16"">inbound</span></div><div>R - <span class=""cloze-inactive"" data-ordinal=""12"">Radio navigation failure</span></div><div><br /></div><div>C - <span class=""cloze-inactive"" data-ordinal=""13"">Compulsory</span> <span class=""cloze-inactive"" data-ordinal=""17"">reporting points</span></div><div>500 - <span class=""cloze-inactive"" data-ordinal=""14"">Unable to climb or descend 500 fpm</span></div><br>
"
"Mandatory IFR Reports<div><br /></div><div>M -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Missed Approach</span></div><div>A - <span class=""cloze-inactive"" data-ordinal=""2"">Airspeed changes</span> greater than 10kts or 5%</div><div>R - <span class=""cloze-inactive"" data-ordinal=""3"">Reaching a holding fix</span>, time and altitude</div><div>V - <span class=""cloze-inactive"" data-ordinal=""4"">VFR</span> on top</div><div>E - <span class=""cloze-inactive"" data-ordinal=""5"">ETA</span> change</div><div>L - <span class=""cloze-inactive"" data-ordinal=""6"">Leaving a holding fix</span></div><div>O - <span class=""cloze-inactive"" data-ordinal=""7"">Outer Marker</span> inbound</div><div>U - <span class=""cloze-inactive"" data-ordinal=""8"">Unforecast weather</span></div><div>S - <span class=""cloze-inactive"" data-ordinal=""9"">Safety of flight information</span></div><div><br /></div><div>V - <span class=""cloze"" data-cloze=""Vacating"" data-ordinal=""10"">[...]</span> previously <span class=""cloze-inactive"" data-ordinal=""15"">assigned altitude</span></div><div>F - <span class=""cloze-inactive"" data-ordinal=""11"">Final Approach Fix</span> <span class=""cloze-inactive"" data-ordinal=""16"">inbound</span></div><div>R - <span class=""cloze-inactive"" data-ordinal=""12"">Radio navigation failure</span></div><div><br /></div><div>C - <span class=""cloze-inactive"" data-ordinal=""13"">Compulsory</span> <span class=""cloze-inactive"" data-ordinal=""17"">reporting points</span></div><div>500 - <span class=""cloze-inactive"" data-ordinal=""14"">Unable to climb or descend 500 fpm</span></div>"	"Mandatory IFR Reports<div><br /></div><div>M -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Missed Approach</span></div><div>A - <span class=""cloze-inactive"" data-ordinal=""2"">Airspeed changes</span> greater than 10kts or 5%</div><div>R - <span class=""cloze-inactive"" data-ordinal=""3"">Reaching a holding fix</span>, time and altitude</div><div>V - <span class=""cloze-inactive"" data-ordinal=""4"">VFR</span> on top</div><div>E - <span class=""cloze-inactive"" data-ordinal=""5"">ETA</span> change</div><div>L - <span class=""cloze-inactive"" data-ordinal=""6"">Leaving a holding fix</span></div><div>O - <span class=""cloze-inactive"" data-ordinal=""7"">Outer Marker</span> inbound</div><div>U - <span class=""cloze-inactive"" data-ordinal=""8"">Unforecast weather</span></div><div>S - <span class=""cloze-inactive"" data-ordinal=""9"">Safety of flight information</span></div><div><br /></div><div>V - <span class=""cloze"" data-ordinal=""10"">Vacating</span> previously <span class=""cloze-inactive"" data-ordinal=""15"">assigned altitude</span></div><div>F - <span class=""cloze-inactive"" data-ordinal=""11"">Final Approach Fix</span> <span class=""cloze-inactive"" data-ordinal=""16"">inbound</span></div><div>R - <span class=""cloze-inactive"" data-ordinal=""12"">Radio navigation failure</span></div><div><br /></div><div>C - <span class=""cloze-inactive"" data-ordinal=""13"">Compulsory</span> <span class=""cloze-inactive"" data-ordinal=""17"">reporting points</span></div><div>500 - <span class=""cloze-inactive"" data-ordinal=""14"">Unable to climb or descend 500 fpm</span></div><br>
"
"Mandatory IFR Reports<div><br /></div><div>M -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Missed Approach</span></div><div>A - <span class=""cloze-inactive"" data-ordinal=""2"">Airspeed changes</span> greater than 10kts or 5%</div><div>R - <span class=""cloze-inactive"" data-ordinal=""3"">Reaching a holding fix</span>, time and altitude</div><div>V - <span class=""cloze-inactive"" data-ordinal=""4"">VFR</span> on top</div><div>E - <span class=""cloze-inactive"" data-ordinal=""5"">ETA</span> change</div><div>L - <span class=""cloze-inactive"" data-ordinal=""6"">Leaving a holding fix</span></div><div>O - <span class=""cloze-inactive"" data-ordinal=""7"">Outer Marker</span> inbound</div><div>U - <span class=""cloze-inactive"" data-ordinal=""8"">Unforecast weather</span></div><div>S - <span class=""cloze-inactive"" data-ordinal=""9"">Safety of flight information</span></div><div><br /></div><div>V - <span class=""cloze-inactive"" data-ordinal=""10"">Vacating</span> previously <span class=""cloze-inactive"" data-ordinal=""15"">assigned altitude</span></div><div>F - <span class=""cloze"" data-cloze=""Final&#x20;Approach&#x20;Fix"" data-ordinal=""11"">[...]</span> <span class=""cloze-inactive"" data-ordinal=""16"">inbound</span></div><div>R - <span class=""cloze-inactive"" data-ordinal=""12"">Radio navigation failure</span></div><div><br /></div><div>C - <span class=""cloze-inactive"" data-ordinal=""13"">Compulsory</span> <span class=""cloze-inactive"" data-ordinal=""17"">reporting points</span></div><div>500 - <span class=""cloze-inactive"" data-ordinal=""14"">Unable to climb or descend 500 fpm</span></div>"	"Mandatory IFR Reports<div><br /></div><div>M -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Missed Approach</span></div><div>A - <span class=""cloze-inactive"" data-ordinal=""2"">Airspeed changes</span> greater than 10kts or 5%</div><div>R - <span class=""cloze-inactive"" data-ordinal=""3"">Reaching a holding fix</span>, time and altitude</div><div>V - <span class=""cloze-inactive"" data-ordinal=""4"">VFR</span> on top</div><div>E - <span class=""cloze-inactive"" data-ordinal=""5"">ETA</span> change</div><div>L - <span class=""cloze-inactive"" data-ordinal=""6"">Leaving a holding fix</span></div><div>O - <span class=""cloze-inactive"" data-ordinal=""7"">Outer Marker</span> inbound</div><div>U - <span class=""cloze-inactive"" data-ordinal=""8"">Unforecast weather</span></div><div>S - <span class=""cloze-inactive"" data-ordinal=""9"">Safety of flight information</span></div><div><br /></div><div>V - <span class=""cloze-inactive"" data-ordinal=""10"">Vacating</span> previously <span class=""cloze-inactive"" data-ordinal=""15"">assigned altitude</span></div><div>F - <span class=""cloze"" data-ordinal=""11"">Final Approach Fix</span> <span class=""cloze-inactive"" data-ordinal=""16"">inbound</span></div><div>R - <span class=""cloze-inactive"" data-ordinal=""12"">Radio navigation failure</span></div><div><br /></div><div>C - <span class=""cloze-inactive"" data-ordinal=""13"">Compulsory</span> <span class=""cloze-inactive"" data-ordinal=""17"">reporting points</span></div><div>500 - <span class=""cloze-inactive"" data-ordinal=""14"">Unable to climb or descend 500 fpm</span></div><br>
"
"Mandatory IFR Reports<div><br /></div><div>M -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Missed Approach</span></div><div>A - <span class=""cloze-inactive"" data-ordinal=""2"">Airspeed changes</span> greater than 10kts or 5%</div><div>R - <span class=""cloze-inactive"" data-ordinal=""3"">Reaching a holding fix</span>, time and altitude</div><div>V - <span class=""cloze-inactive"" data-ordinal=""4"">VFR</span> on top</div><div>E - <span class=""cloze-inactive"" data-ordinal=""5"">ETA</span> change</div><div>L - <span class=""cloze-inactive"" data-ordinal=""6"">Leaving a holding fix</span></div><div>O - <span class=""cloze-inactive"" data-ordinal=""7"">Outer Marker</span> inbound</div><div>U - <span class=""cloze-inactive"" data-ordinal=""8"">Unforecast weather</span></div><div>S - <span class=""cloze-inactive"" data-ordinal=""9"">Safety of flight information</span></div><div><br /></div><div>V - <span class=""cloze-inactive"" data-ordinal=""10"">Vacating</span> previously <span class=""cloze-inactive"" data-ordinal=""15"">assigned altitude</span></div><div>F - <span class=""cloze-inactive"" data-ordinal=""11"">Final Approach Fix</span> <span class=""cloze-inactive"" data-ordinal=""16"">inbound</span></div><div>R - <span class=""cloze"" data-cloze=""Radio&#x20;navigation&#x20;failure"" data-ordinal=""12"">[...]</span></div><div><br /></div><div>C - <span class=""cloze-inactive"" data-ordinal=""13"">Compulsory</span> <span class=""cloze-inactive"" data-ordinal=""17"">reporting points</span></div><div>500 - <span class=""cloze-inactive"" data-ordinal=""14"">Unable to climb or descend 500 fpm</span></div>"	"Mandatory IFR Reports<div><br /></div><div>M -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Missed Approach</span></div><div>A - <span class=""cloze-inactive"" data-ordinal=""2"">Airspeed changes</span> greater than 10kts or 5%</div><div>R - <span class=""cloze-inactive"" data-ordinal=""3"">Reaching a holding fix</span>, time and altitude</div><div>V - <span class=""cloze-inactive"" data-ordinal=""4"">VFR</span> on top</div><div>E - <span class=""cloze-inactive"" data-ordinal=""5"">ETA</span> change</div><div>L - <span class=""cloze-inactive"" data-ordinal=""6"">Leaving a holding fix</span></div><div>O - <span class=""cloze-inactive"" data-ordinal=""7"">Outer Marker</span> inbound</div><div>U - <span class=""cloze-inactive"" data-ordinal=""8"">Unforecast weather</span></div><div>S - <span class=""cloze-inactive"" data-ordinal=""9"">Safety of flight information</span></div><div><br /></div><div>V - <span class=""cloze-inactive"" data-ordinal=""10"">Vacating</span> previously <span class=""cloze-inactive"" data-ordinal=""15"">assigned altitude</span></div><div>F - <span class=""cloze-inactive"" data-ordinal=""11"">Final Approach Fix</span> <span class=""cloze-inactive"" data-ordinal=""16"">inbound</span></div><div>R - <span class=""cloze"" data-ordinal=""12"">Radio navigation failure</span></div><div><br /></div><div>C - <span class=""cloze-inactive"" data-ordinal=""13"">Compulsory</span> <span class=""cloze-inactive"" data-ordinal=""17"">reporting points</span></div><div>500 - <span class=""cloze-inactive"" data-ordinal=""14"">Unable to climb or descend 500 fpm</span></div><br>
"
"Mandatory IFR Reports<div><br /></div><div>M -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Missed Approach</span></div><div>A - <span class=""cloze-inactive"" data-ordinal=""2"">Airspeed changes</span> greater than 10kts or 5%</div><div>R - <span class=""cloze-inactive"" data-ordinal=""3"">Reaching a holding fix</span>, time and altitude</div><div>V - <span class=""cloze-inactive"" data-ordinal=""4"">VFR</span> on top</div><div>E - <span class=""cloze-inactive"" data-ordinal=""5"">ETA</span> change</div><div>L - <span class=""cloze-inactive"" data-ordinal=""6"">Leaving a holding fix</span></div><div>O - <span class=""cloze-inactive"" data-ordinal=""7"">Outer Marker</span> inbound</div><div>U - <span class=""cloze-inactive"" data-ordinal=""8"">Unforecast weather</span></div><div>S - <span class=""cloze-inactive"" data-ordinal=""9"">Safety of flight information</span></div><div><br /></div><div>V - <span class=""cloze-inactive"" data-ordinal=""10"">Vacating</span> previously <span class=""cloze-inactive"" data-ordinal=""15"">assigned altitude</span></div><div>F - <span class=""cloze-inactive"" data-ordinal=""11"">Final Approach Fix</span> <span class=""cloze-inactive"" data-ordinal=""16"">inbound</span></div><div>R - <span class=""cloze-inactive"" data-ordinal=""12"">Radio navigation failure</span></div><div><br /></div><div>C - <span class=""cloze"" data-cloze=""Compulsory"" data-ordinal=""13"">[...]</span> <span class=""cloze-inactive"" data-ordinal=""17"">reporting points</span></div><div>500 - <span class=""cloze-inactive"" data-ordinal=""14"">Unable to climb or descend 500 fpm</span></div>"	"Mandatory IFR Reports<div><br /></div><div>M -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Missed Approach</span></div><div>A - <span class=""cloze-inactive"" data-ordinal=""2"">Airspeed changes</span> greater than 10kts or 5%</div><div>R - <span class=""cloze-inactive"" data-ordinal=""3"">Reaching a holding fix</span>, time and altitude</div><div>V - <span class=""cloze-inactive"" data-ordinal=""4"">VFR</span> on top</div><div>E - <span class=""cloze-inactive"" data-ordinal=""5"">ETA</span> change</div><div>L - <span class=""cloze-inactive"" data-ordinal=""6"">Leaving a holding fix</span></div><div>O - <span class=""cloze-inactive"" data-ordinal=""7"">Outer Marker</span> inbound</div><div>U - <span class=""cloze-inactive"" data-ordinal=""8"">Unforecast weather</span></div><div>S - <span class=""cloze-inactive"" data-ordinal=""9"">Safety of flight information</span></div><div><br /></div><div>V - <span class=""cloze-inactive"" data-ordinal=""10"">Vacating</span> previously <span class=""cloze-inactive"" data-ordinal=""15"">assigned altitude</span></div><div>F - <span class=""cloze-inactive"" data-ordinal=""11"">Final Approach Fix</span> <span class=""cloze-inactive"" data-ordinal=""16"">inbound</span></div><div>R - <span class=""cloze-inactive"" data-ordinal=""12"">Radio navigation failure</span></div><div><br /></div><div>C - <span class=""cloze"" data-ordinal=""13"">Compulsory</span> <span class=""cloze-inactive"" data-ordinal=""17"">reporting points</span></div><div>500 - <span class=""cloze-inactive"" data-ordinal=""14"">Unable to climb or descend 500 fpm</span></div><br>
"
"Mandatory IFR Reports<div><br /></div><div>M -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Missed Approach</span></div><div>A - <span class=""cloze-inactive"" data-ordinal=""2"">Airspeed changes</span> greater than 10kts or 5%</div><div>R - <span class=""cloze-inactive"" data-ordinal=""3"">Reaching a holding fix</span>, time and altitude</div><div>V - <span class=""cloze-inactive"" data-ordinal=""4"">VFR</span> on top</div><div>E - <span class=""cloze-inactive"" data-ordinal=""5"">ETA</span> change</div><div>L - <span class=""cloze-inactive"" data-ordinal=""6"">Leaving a holding fix</span></div><div>O - <span class=""cloze-inactive"" data-ordinal=""7"">Outer Marker</span> inbound</div><div>U - <span class=""cloze-inactive"" data-ordinal=""8"">Unforecast weather</span></div><div>S - <span class=""cloze-inactive"" data-ordinal=""9"">Safety of flight information</span></div><div><br /></div><div>V - <span class=""cloze-inactive"" data-ordinal=""10"">Vacating</span> previously <span class=""cloze-inactive"" data-ordinal=""15"">assigned altitude</span></div><div>F - <span class=""cloze-inactive"" data-ordinal=""11"">Final Approach Fix</span> <span class=""cloze-inactive"" data-ordinal=""16"">inbound</span></div><div>R - <span class=""cloze-inactive"" data-ordinal=""12"">Radio navigation failure</span></div><div><br /></div><div>C - <span class=""cloze-inactive"" data-ordinal=""13"">Compulsory</span> <span class=""cloze-inactive"" data-ordinal=""17"">reporting points</span></div><div>500 - <span class=""cloze"" data-cloze=""Unable&#x20;to&#x20;climb&#x20;or&#x20;descend&#x20;500&#x20;fpm"" data-ordinal=""14"">[...]</span></div>"	"Mandatory IFR Reports<div><br /></div><div>M -&nbsp;<span class=""cloze-inactive"" data-ordinal=""1"">Missed Approach</span></div><div>A - <span class=""cloze-inactive"" data-ordinal=""2"">Airspeed changes</span> greater than 10kts or 5%</div><div>R - <span class=""cloze-inactive"" data-ordinal=""3"">Reaching a holding fix</span>, time and altitude</div><div>V - <span class=""cloze-inactive"" data-ordinal=""4"">VFR</span> on top</div><div>E - <span class=""cloze-inactive"" data-ordinal=""5"">ETA</span> change</div><div>L - <span class=""cloze-inactive"" data-ordinal=""6"">Leaving a holding fix</span></div><div>O - <span class=""cloze-inactive"" data-ordinal=""7"">Outer Marker</span> inbound</div><div>U - <span class=""cloze-inactive"" data-ordinal=""8"">Unforecast weather</span></div><div>S - <span class=""cloze-inactive"" data-ordinal=""9"">Safety of flight information</span></div><div><br /></div><div>V - <span class=""cloze-inactive"" data-ordinal=""10"">Vacating</span> previously <span class=""cloze-inactive"" data-ordinal=""15"">assigned altitude</span></div><div>F - <span class=""cloze-inactive"" data-ordinal=""11"">Final Approach Fix</span> <span class=""cloze-inactive"" data-ordinal=""16"">inbound</span></div><div>R - <span class=""cloze-inactive"" data-ordinal=""12"">Radio navigation failure</span></div><div><br /></div><div>C - <span class=""cloze-inactive"" data-ordinal=""13"">Compulsory</span> <span class=""cloze-inactive"" data-ordinal=""17"">reporting points</span></div><div>500 - <span class=""cloze"" data-ordinal=""14"">Unable to climb or descend 500 fpm</span></div><br>
"
"When may the pilot descend below minimums and land?<div><br /></div><div>1. <span class=""cloze"" data-cloze=""Flight&#x20;visibility&#x20;at&#x20;or&#x20;above&#x20;published&#x20;minimums"" data-ordinal=""1"">[...]</span></div><div>2. <span class=""cloze-inactive"" data-ordinal=""2"">Runway environment in sight</span></div><div>3. <span class=""cloze-inactive"" data-ordinal=""3"">In position to land using normal maneuvers and descent rate</span></div>"	"When may the pilot descend below minimums and land?<div><br /></div><div>1. <span class=""cloze"" data-ordinal=""1"">Flight visibility at or above published minimums</span></div><div>2. <span class=""cloze-inactive"" data-ordinal=""2"">Runway environment in sight</span></div><div>3. <span class=""cloze-inactive"" data-ordinal=""3"">In position to land using normal maneuvers and descent rate</span></div><br>
"
"When may the pilot descend below minimums and land?<div><br /></div><div>1. <span class=""cloze-inactive"" data-ordinal=""1"">Flight visibility at or above published minimums</span></div><div>2. <span class=""cloze"" data-cloze=""Runway&#x20;environment&#x20;in&#x20;sight"" data-ordinal=""2"">[...]</span></div><div>3. <span class=""cloze-inactive"" data-ordinal=""3"">In position to land using normal maneuvers and descent rate</span></div>"	"When may the pilot descend below minimums and land?<div><br /></div><div>1. <span class=""cloze-inactive"" data-ordinal=""1"">Flight visibility at or above published minimums</span></div><div>2. <span class=""cloze"" data-ordinal=""2"">Runway environment in sight</span></div><div>3. <span class=""cloze-inactive"" data-ordinal=""3"">In position to land using normal maneuvers and descent rate</span></div><br>
"
"When may the pilot descend below minimums and land?<div><br /></div><div>1. <span class=""cloze-inactive"" data-ordinal=""1"">Flight visibility at or above published minimums</span></div><div>2. <span class=""cloze-inactive"" data-ordinal=""2"">Runway environment in sight</span></div><div>3. <span class=""cloze"" data-cloze=""In&#x20;position&#x20;to&#x20;land&#x20;using&#x20;normal&#x20;maneuvers&#x20;and&#x20;descent&#x20;rate"" data-ordinal=""3"">[...]</span></div>"	"When may the pilot descend below minimums and land?<div><br /></div><div>1. <span class=""cloze-inactive"" data-ordinal=""1"">Flight visibility at or above published minimums</span></div><div>2. <span class=""cloze-inactive"" data-ordinal=""2"">Runway environment in sight</span></div><div>3. <span class=""cloze"" data-ordinal=""3"">In position to land using normal maneuvers and descent rate</span></div><br>
"
"For holds, the direct entry sector covers <span class=""cloze"" data-cloze=""180"" data-ordinal=""1"">[...]</span> degrees. The teardrop entry sector covers <span class=""cloze-inactive"" data-ordinal=""2"">70</span> degrees. The parallel entry sector covers <span class=""cloze-inactive"" data-ordinal=""3"">110</span> degrees."	"For holds, the direct entry sector covers <span class=""cloze"" data-ordinal=""1"">180</span> degrees. The teardrop entry sector covers <span class=""cloze-inactive"" data-ordinal=""2"">70</span> degrees. The parallel entry sector covers <span class=""cloze-inactive"" data-ordinal=""3"">110</span> degrees.<br>
"
"For holds, the direct entry sector covers <span class=""cloze-inactive"" data-ordinal=""1"">180</span> degrees. The teardrop entry sector covers <span class=""cloze"" data-cloze=""70"" data-ordinal=""2"">[...]</span> degrees. The parallel entry sector covers <span class=""cloze-inactive"" data-ordinal=""3"">110</span> degrees."	"For holds, the direct entry sector covers <span class=""cloze-inactive"" data-ordinal=""1"">180</span> degrees. The teardrop entry sector covers <span class=""cloze"" data-ordinal=""2"">70</span> degrees. The parallel entry sector covers <span class=""cloze-inactive"" data-ordinal=""3"">110</span> degrees.<br>
"
"For holds, the direct entry sector covers <span class=""cloze-inactive"" data-ordinal=""1"">180</span> degrees. The teardrop entry sector covers <span class=""cloze-inactive"" data-ordinal=""2"">70</span> degrees. The parallel entry sector covers <span class=""cloze"" data-cloze=""110"" data-ordinal=""3"">[...]</span> degrees."	"For holds, the direct entry sector covers <span class=""cloze-inactive"" data-ordinal=""1"">180</span> degrees. The teardrop entry sector covers <span class=""cloze-inactive"" data-ordinal=""2"">70</span> degrees. The parallel entry sector covers <span class=""cloze"" data-ordinal=""3"">110</span> degrees.<br>
"
"Standard hold turns are to the <span class=""cloze"" data-cloze=""right"" data-ordinal=""1"">[...]</span>."	"Standard hold turns are to the <span class=""cloze"" data-ordinal=""1"">right</span>.<br>
"
"Nose-low unusual attitude recovery:<div><br /></div><div>1. <span class=""cloze"" data-cloze=""Pull&#x20;power"" data-ordinal=""1"">[...]</span></div><div>2. <span class=""cloze-inactive"" data-ordinal=""2"">Wings level</span></div><div>3. <span class=""cloze-inactive"" data-ordinal=""3"">Elevator back pressure</span></div>"	"Nose-low unusual attitude recovery:<div><br /></div><div>1. <span class=""cloze"" data-ordinal=""1"">Pull power</span></div><div>2. <span class=""cloze-inactive"" data-ordinal=""2"">Wings level</span></div><div>3. <span class=""cloze-inactive"" data-ordinal=""3"">Elevator back pressure</span></div><br>
"
"Nose-low unusual attitude recovery:<div><br /></div><div>1. <span class=""cloze-inactive"" data-ordinal=""1"">Pull power</span></div><div>2. <span class=""cloze"" data-cloze=""Wings&#x20;level"" data-ordinal=""2"">[...]</span></div><div>3. <span class=""cloze-inactive"" data-ordinal=""3"">Elevator back pressure</span></div>"	"Nose-low unusual attitude recovery:<div><br /></div><div>1. <span class=""cloze-inactive"" data-ordinal=""1"">Pull power</span></div><div>2. <span class=""cloze"" data-ordinal=""2"">Wings level</span></div><div>3. <span class=""cloze-inactive"" data-ordinal=""3"">Elevator back pressure</span></div><br>
"
"Nose-low unusual attitude recovery:<div><br /></div><div>1. <span class=""cloze-inactive"" data-ordinal=""1"">Pull power</span></div><div>2. <span class=""cloze-inactive"" data-ordinal=""2"">Wings level</span></div><div>3. <span class=""cloze"" data-cloze=""Elevator&#x20;back&#x20;pressure"" data-ordinal=""3"">[...]</span></div>"	"Nose-low unusual attitude recovery:<div><br /></div><div>1. <span class=""cloze-inactive"" data-ordinal=""1"">Pull power</span></div><div>2. <span class=""cloze-inactive"" data-ordinal=""2"">Wings level</span></div><div>3. <span class=""cloze"" data-ordinal=""3"">Elevator back pressure</span></div><br>
"
"Nose-high unusual attitude recovery:<div><br /></div><div>1. <span class=""cloze"" data-cloze=""Push&#x20;power"" data-ordinal=""1"">[...]</span></div><div>2. <span class=""cloze-inactive"" data-ordinal=""2"">Forward elevator pressure</span></div><div>3. <span class=""cloze-inactive"" data-ordinal=""3"">Wings level</span></div>"	"Nose-high unusual attitude recovery:<div><br /></div><div>1. <span class=""cloze"" data-ordinal=""1"">Push power</span></div><div>2. <span class=""cloze-inactive"" data-ordinal=""2"">Forward elevator pressure</span></div><div>3. <span class=""cloze-inactive"" data-ordinal=""3"">Wings level</span></div><br>
"
"Nose-high unusual attitude recovery:<div><br /></div><div>1. <span class=""cloze-inactive"" data-ordinal=""1"">Push power</span></div><div>2. <span class=""cloze"" data-cloze=""Forward&#x20;elevator&#x20;pressure"" data-ordinal=""2"">[...]</span></div><div>3. <span class=""cloze-inactive"" data-ordinal=""3"">Wings level</span></div>"	"Nose-high unusual attitude recovery:<div><br /></div><div>1. <span class=""cloze-inactive"" data-ordinal=""1"">Push power</span></div><div>2. <span class=""cloze"" data-ordinal=""2"">Forward elevator pressure</span></div><div>3. <span class=""cloze-inactive"" data-ordinal=""3"">Wings level</span></div><br>
"
"Nose-high unusual attitude recovery:<div><br /></div><div>1. <span class=""cloze-inactive"" data-ordinal=""1"">Push power</span></div><div>2. <span class=""cloze-inactive"" data-ordinal=""2"">Forward elevator pressure</span></div><div>3. <span class=""cloze"" data-cloze=""Wings&#x20;level"" data-ordinal=""3"">[...]</span></div>"	"Nose-high unusual attitude recovery:<div><br /></div><div>1. <span class=""cloze-inactive"" data-ordinal=""1"">Push power</span></div><div>2. <span class=""cloze-inactive"" data-ordinal=""2"">Forward elevator pressure</span></div><div>3. <span class=""cloze"" data-ordinal=""3"">Wings level</span></div><br>
"
"Pitch attitude is approximately level when the airspeed and altimeter needles <span class=""cloze"" data-cloze=""stop&#x20;their&#x20;movement"" data-ordinal=""1"">[...]</span> and the VSI <span class=""cloze-inactive"" data-ordinal=""2"">reverses direction</span>."	"Pitch attitude is approximately level when the airspeed and altimeter needles <span class=""cloze"" data-ordinal=""1"">stop their movement</span> and the VSI <span class=""cloze-inactive"" data-ordinal=""2"">reverses direction</span>.<br>
"
"Pitch attitude is approximately level when the airspeed and altimeter needles <span class=""cloze-inactive"" data-ordinal=""1"">stop their movement</span> and the VSI <span class=""cloze"" data-cloze=""reverses&#x20;direction"" data-ordinal=""2"">[...]</span>."	"Pitch attitude is approximately level when the airspeed and altimeter needles <span class=""cloze-inactive"" data-ordinal=""1"">stop their movement</span> and the VSI <span class=""cloze"" data-ordinal=""2"">reverses direction</span>.<br>
"
